symbol,date,title,description,url
AAPL,2023-04-13 21:04:00+00:00,新しい数式の値のプレビューと埋込オーディオのクローズドキャプションをサポートした「Excel/PowerPoint for Mac」がリリース。,"Microsoftが数式の値のプレビューをサポートした「Excel for Mac」と埋込オーディオにクローズドキャプションを追加できるようにした「PowerPoint for Mac」をリリースしています。詳細は以下
The post 新しい数式の値のプレビューと埋込オーディオのクローズドキャプションをサポートした「Excel/PowerPoint for Mac」がリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20230414-excel-and-powerpoint-update.html
AAPL,2023-04-13 21:02:00+00:00,This ETF designed to protect against inflation is attracting inflows as price pressures persist,Signs of moderating U.S. inflation haven't kept some investors from worrying that price pressures will stick around at elevated levels.,https://www.marketwatch.com/story/this-etf-designed-to-protect-against-inflation-is-attracting-inflows-as-price-pressures-persist-425ebd8d
AAPL,2023-04-14 20:31:46+00:00,What You Missed On Wall Street On Friday,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",https://thefly.com/permalinks/entry.php/id3694776/SPR;GOOGL;JPM;WFC;C;BA;TSLA;MSFT;RIVN;VFC;CHKP;MOS;LVO;ZS;NSANY;RNLSY;AAPL;CMCSA;CMCSK;NTDOY;LU;CTLT;LCID;TEVA;ALVO;UNH;BYRN;HIG;NRIX;PNC;GOOG-What-You-Missed-On-Wall-Street-On-Friday
AAPL,2023-04-14 20:11:00+00:00,"Improving Inflation, Earnings Kickoff , and ""Walmart Envy""",Investors cheered the steadily improving inflation story. (0:21) Jason Moser and Matt Argersinger discuss: - How the current macro environment is what the Fed was aiming for - JPMorgan Chase and Wells Fargo starting earnings season in a strong way - Boeing's …,https://fool.libsyn.com/improving-inflation-earnings-kickoff-and-walmart-envy
AAPL,2023-04-14 19:09:46+00:00,Poll: What’s your price for never using an iPhone again?,"Earlier this year, Warren Buffett and Berkshire Hathaway have double downed on their Apple stock position, revealing that they had purchased an additional $3 billion worth of Apple stock. That means they now own about 5.8% of all AAPL shares in circulation, v…",https://9to5mac.com/2023/04/14/whats-your-price-for-never-using-an-iphone-again/
AAPL,2023-04-15 14:15:00+00:00,Why I’m ready to give up my iPhone (for the right price),"Macworld







Welcome to our Apple Breakfast column, which includes all of the Apple news you missed last week in a handy bite-sized roundup. We call it Apple Breakfast because we think it goes great with a morning cup of coffee or tea, but it’s cool if yo…",https://www.macworld.com/article/1681969/why-im-ready-to-give-up-my-iphone.html
AAPL,2023-04-15 11:40:00+00:00,Apple PC Shipments Plummet In 2023 -- Time to Sell the Stock?,The tech giant is finally showing signs of stress as the personal computing downturn drags on.,https://www.fool.com/investing/2023/04/15/apple-pc-shipments-plummet-2023-time-sell-stock/
AAPL,2023-04-15 11:35:00+00:00,Is Cirrus Logic Stock a Buy Now?,The possible cancellation of an upcoming iPhone 15 feature could throttle its growth.,https://www.fool.com/investing/2023/04/15/is-cirrus-logic-stock-a-buy-now/
AAPL,2023-04-16 21:48:09+00:00,システムエリアの隠し領域のスキャン機能を強化し、キーボードでの操作やアプリケーション内のスキャンに対応したMac用ディスクユーティリティ「DaisyDisk v4.25」がリリース。,"システムエリアの隠し領域のスキャン機能を強化し、キーボードでの操作やアプリケーション内のスキャンに対応したMac用ディスクユーティリティ「DaisyDisk v4.25」がリリースされています。詳細は以下から。 　ウク
The post システムエリアの隠し領域のスキャン機能を強化し、キーボードでの操作やアプリケーション内のスキャンに対応したMac用ディスクユーティリティ「DaisyDisk v4.25」がリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20230417-daisydisk-improve-hidden-space-and-keyboard.html
AAPL,2023-04-16 18:26:04+00:00,Elon Musk Credits This For Apple's Incredible Turnaround From Suffering $1B Loss In 1997 To Making $1B Profit Every 3 Days,"Apple, Inc. AAPL is the 800-pound gorilla of the tech world and has grown into a force to reckon with, helped primarily by the sticky nature of its ecosystem. And Tesla CEO Elon Musk recently singled out a reason for the company's massive success. What Happen…",https://biztoc.com/x/9178b7a5669d01d9
AAPL,2023-04-16 12:07:51+00:00,"A Low-Volatility Investor Sells Apple and GE Stock, Buys Altria","Gateway Investment trimmed its Apple holdings, slashed its GE stake, and bought more Altria stock in the first quarter.",https://www.barrons.com/articles/gateway-investment-apple-ge-altria-stock-price-12d6351c
AAPL,2023-04-17 23:58:14+00:00,I think the Vanguard MCSI Index International Shares ETF (VGS) is a no-brainer diversification buy. Here’s why,"I'd turn to this ETF to reduce risk. 
The post I think the Vanguard MCSI Index International Shares ETF (VGS) is a no-brainer diversification buy. Here’s why appeared first on The Motley Fool Australia.",https://www.fool.com.au/2023/04/18/i-think-the-vanguard-mcsi-index-international-shares-etf-vgs-is-a-no-brainer-diversification-buy-heres-why/
AAPL,2023-04-17 23:37:32+00:00,Sonnet、Thunderboltポートを搭載したMacやPCで25GbEネットワークを可能にする「Twin25G Thunderbolt Adapter/PCIe Card」を発表。,"SonnetがThunderboltポートを搭載したMacやPCで25GbEネットワークを可能にする「Twin25G Thunderbolt Adapter」と「Twin25G PCIe Card」を発表しています。詳
The post Sonnet、Thunderboltポートを搭載したMacやPCで25GbEネットワークを可能にする「Twin25G Thunderbolt Adapter/PCIe Card」を発表。 first appeared on AAPL Ch..",https://applech2.com/archives/20230418-sonnet-25gbe-twin25g-thunderbolt-adapter.html
AAPL,2023-04-17 23:00:00+00:00,Purpose Investments Inc. Announces April 2023 Distributions,"TORONTO, April 17, 2023 (GLOBE NEWSWIRE) -- Purpose Investments Inc. (“Purpose”) is pleased to announce distributions for the month of April 2023 for its...",https://finance.yahoo.com/news/purpose-investments-inc-announces-april-230000673.html
